KT,Inst,Adr,Ort,Typ,RWStatus,Akt,SL,WB,AnzStand,SA,PtageStatT,AustStatT,NeugStatT,Ops,Gebs,CMIb,CMIn,pPatWAU,pPatWAK,pPatLKP,pPatHOK,PersA,PersP,PersMT,PersT,PersAFall,PersPFall,PersMTFall,PersTFall,AnzBelA,AnzBelP,AwBesold,AwInvest,AwSonst,AwT,EtMedL,EtSonst,EtSubv,FiErg,PtageStatA,AustStatA,BettenStatA,DADStatA,pBettenBelStatA,KostAmbA,KostOKPAmbA,KostStatA,KostKVGStatA,AnlKVGStatA,KostZvOKPStatA,AnlZvOKPStatA,KostLangA,AuftragLFA,ErlAmbA,ErlOKPAmbA,ErlStatA,ErlKVGStatA,ErlKVGStatVA,ErlZvOKPStatA,ErlZvOKPStatVA,ErlLangA,PtageStatP,AustStatP,BettenStatP,DADStatP,pBettenBelStatP,KostAmbP,KostOKPAmbP,KostStatP,KostKVGStatP,AnlKVGStatP,KostZvOKPStatP,AnlZvOKPStatP,KostLangP,AuftragLFP,ErlAmbP,ErlOKPAmbP,ErlStatP,ErlKVGStatP,ErlKVGStatVP,ErlZvOKPStatP,ErlZvOKPStatVP,ErlLangP,PtageStatR,AustStatR,BettenStatR,DADStatR,pBettenBelStatR,KostAmbR,KostOKPAmbR,KostStatR,KostKVGStatR,AnlKVGStatR,KostZvOKPStatR,AnlZvOKPStatR,KostLangR,AuftragLFR,ErlAmbR,ErlOKPAmbR,ErlStatR,ErlKVGStatR,ErlKVGStatVR,ErlZvOKPStatR,ErlZvOKPStatVR,ErlLangR,PtageStatB,AustStatB,BettenStatB,DADStatB,pBettenBelStatB,KostAmbB,KostOKPAmbB,KostStatB,KostKVGStatB,AnlKVGStatB,KostZvOKPStatB,AnlZvOKPStatB,KostLangB,AuftragLFB,ErlAmbB,ErlOKPAmbB,ErlStatB,ErlKVGStatB,ErlKVGStatVB,ErlZvOKPStatB,ErlZvOKPStatVB,ErlLangB
Basel-Stadt,Geburtsstätte Basel,Schweizergasse 8,4054 Basel,K232,priv,B,,,1.0,,0,0.0,0.0,0.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,0.0,NA,0.0,0,0,0,24040,22926,46966,39832,23050,0,15914,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Basel-Stadt,Felix Platter­Spital,Burgfelderstrasse 101,4055 Basel,K234,oeff,"A, R",,"MSt, Arzt, BGs",1.0,CT,84373,3028.0,0.0,0.0,0.0,NA,NA,1.2698,9.0032,20.7215,98.9899,36.0,324.2,85.4,632.2,1.2,10.7,2.8,20.9,4,6,65860415,7736248,17008764,90605427,46285044,4230022,40090361,-39479870,6195,347,21,17.9,80.8,4658157,4469120,5925084,4393526,391691,1370518,139080,0,0,3807969,3677823,3039615,1781851,100,1145893,100,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,78178,2681,245,29.2,87.4,6475889,6243566,62772142,46896935,4717958,15429963,1919733,7361469,0,2944164,2811495,32463709,18410868,100,13680133,100,4103500,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Basel-Stadt,Adullam­Stiftung Basel Adullam­Geriatriespital,Mittlere Strasse 15,4056 Basel,K234,oeff,R,,"MSt, Arzt, BGs",2.0,,37675,1133.0,0.0,0.0,0.0,NA,NA,0.081,2.8386,27.8768,100,15.2,101.0,20.2,192.6,1.4,8.9,1.8,17.0,0,0,13881734,2497788,4753510,21133032,12945463,279667,7686915,-220987,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,37675,1133,113,33.3,91.3,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Basel-Stadt,Hildegard­Hospiz,St. Alban­Ring 151,4052 Basel,K235,priv,A,,"Arzt, BGs",1.0,,5630,236.0,0.0,0.0,0.0,NA,NA,2.7668,21.9512,25.6917,95.2569,3.2,24.6,1.2,46.7,1.4,10.4,0.5,19.8,0,0,4881435,176784,1611527,6670141,2876993,294813,3487096,7413,5630,236,20,23.9,77.1,0,0,5735964,3255139,359837,2534495,284870,933760,0,0,0,6515313,1567874,100,1186046,100,367352,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Basel-Stadt,Schmerzklinik Basel,Hirschgässlein 11,4051 Basel,K235,priv,A,,"MSt, Arzt, BGs",1.0,CT,3047,192.0,0.0,2.0,0.0,NA,NA,3.1414,83.7838,37.1728,94.2408,15.8,13.5,19.2,83.5,8.2,7.0,10.0,43.5,5,0,10156912,1685055,3892441,15923306,15627421,139523,21758,-21758,3047,192,15,15.9,55.7,11457943,10996462,4027797,392884,0,3460921,0,0,0,11551220,10784428,4115745,136964,100,1367800,100,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Freiburg,HFR - Hôpital fribourgeois,Case postale,1708 Fribourg,K112,oeff,"A, R","NF, IPS","MSt, Arzt, BGs",7.0,"MRI, CT, PET, CC, LB",174856,20302.0,1365.0,19.0,8.0,0.89,0.996,0.6992,3.74,12.7946,94.2533,278.4,1034.1,223.7,2175.8,1.4,5.1,1.1,10.7,80,0,259826159,50562918,98846348,409437283,203518615,10614139,186806196,-184839324,140375,18800,519,7.5,74.1,88001328,79494327,245113183,185777669,341513,50456340,65034,0,0,86206928,78054012,294496088,71447602,100,32506182,100,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,34481,1502,111,23,85.1,143272,143272,26359731,22649430,27650,3388256,3552,0,0,62939,62854,9137176,7682610,100,1209243,100,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Freiburg,Hôpital Jules Daler  ,Route de Bertigny 34,1700 Fribourg,K123,priv,A,,BGs,1.0,"CT, Lito",16573,4638.0,965.0,4.0,3.0,0.661,0.637,0.0181,4.7671,17.7288,97.0392,0.0,112.3,13.6,183.5,0.0,2.4,0.3,4.0,76,0,15228631,3866815,9738216,29084055,27636914,1702387,0,554903,16573,4638,61,3.6,74.4,3240416,2492630,21726431,14980109,2320089,2996022,464018,0,0,3904958,2851581,25434344,15149127,100,4108824,100,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Freiburg,Hôpital Intercantonal de la Broye (HIB) Estavayer­le­Lac,Rue de la Rochette,1470 Estavayer­le­Lac,K123,oeff,"A, R","NF, IPS","MSt, BGs",2.0,"MRI, CT",16417,2036.0,197.0,4.0,2.0,0.765,0.777,0.0441,0.4848,7.0925,95.4626,55.7,226.4,69.8,507.4,2.7,11.1,3.4,24.9,15,0,17399990,634550,8057860,26092400,20022920,1844080,4366000,140600,10330,1776,37,5.8,76.5,6553095,5830692,16613324,14154051,4027,0,0,0,0,7167155,6099219,16384676,5122730,100,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,6087,260,20.9,23.4,79.7,0,0,4816093,0,0,0,0,0,0,0,0,4249309,4182432,31.4,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Freiburg,Clinique Générale - Ste­Anne SA,Rue Hans­Geiler 6,1700 Fribourg,K123,priv,A,,,1.0,,11428,3280.0,0.0,4.0,0.0,0.802,0.756,0.0305,4.3014,20.2501,80.4819,11.3,65.5,11.6,109.5,0.3,2.0,0.4,3.3,70,2,9025940,3767732,14510612,27304284,26229272,745518,0,-329210,11428,3280,44.4,3.5,70.5,1630907,1453431,25693780,16336192,966631,5543178,389837,0,0,1370795,1201001,24311278,14258993,100,5750572,100,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Freiburg,Réseau fribourgeois de santé mentale - RFSM Centre de soins hospitaliers,,1633 Marsens,K211,oeff,P,NF,"MSt, Arzt, BGs",1.0,,60528,1998.0,0.0,0.0,0.0,NA,NA,0.5088,1.8131,0.0463,99.6762,70.5,198.9,44.2,489.0,3.5,10.0,2.2,24.5,1,1,43847086,4697242,7327234,56968570,22202713,2115381,31498592,-31387560,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,60528,1998,190,30.3,87.3,10751191,10751191,39338358,39096990,2854197,0,0,825845,210257,5535537,5535537,16612443,16414798,92.1,0,NA,177316,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Freiburg,Maison de Naissance le Petit Prince,Chemin de Nazareth 5,1762 Givisiez,K232,priv,B,,BGs,1.0,,0,0.0,0.0,0.0,2.0,NA,NA,NA,NA,NA,NA,0.0,0.4,0.0,0.5,NA,NA,NA,NA,0,0,32097,13095,21805,66997,0,41345,25381,90,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,66997,66997,0,0,0,0,0,0,0,66727,25746,0,0,NA,0,NA,0
Genf,Les Hôpitaux Universitaires de Genève HUG,Rue Gabrielle­Perret­Gentil 4,1205 Genève,K111,oeff,"A, P, R","NF, IPS","MSt, Arzt, BGs",3.0,"MRI, CT, PET, CC, LB, Lito",660012,46551.0,1487.0,37.0,8.0,1.003,1.069,6.9434,5.3935,8.2038,83.6149,1423.5,4133.1,955.2,9413.8,3.1,8.9,2.1,20.2,0,435,1226796590,128029738,266974152,1621800480,565267173,43139106,906084561,296558,281586,36940,929.5,7.6,83,257545643,189577090,684017162,460212049,1612853,55039263,193814,0,132355819,180010277,132814374,990190904,164182241,100,15385770,100,0,110966,3825,323.7,29,93.9,75988317,61944798,117801019,108979720,577712,336,0,0,24560000,22993806,19327822,197050353,39839059,100,45,100,0,267460,5786,789.4,46.2,92.8,16937316,13071230,222273784,203027082,592188,3389903,8570,0,14820396,7765557,5987391,224086140,73582852,100,899526,100,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Genf,Hôpital de la Tour,Avenue Jacob­Daniel Maillard 3,1217 Meyrin,K121,priv,A,"NF, IPS","MSt, Arzt, BGs",1.0,"MRI, CT, CC",39481,6037.0,613.0,6.0,4.0,0.832,0.832,23.5294,13.9825,98.5108,90.6776,106.2,316.8,61.0,696.0,1.8,5.3,1.0,11.5,252,0,59976883,40157441,64091507,164225831,NA,4193416,0,0,39481,6037,155,6.5,69.8,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Genf,Clinique Générale­Beaulieu,Chemin de Beau­Soleil 20,1206 Genève,K122,priv,A,,,1.0,"MRI, CT, PET, CC, Lito",31090,6493.0,742.0,6.0,3.0,0.759,0.725,9.8196,8.2162,88.9547,89.4229,2.0,206.7,28.7,397.2,0.0,3.2,0.4,6.1,535,0,38407261,9830437,32100937,80463508,84750057,1037961,0,5324510,31090,6493,134,4.8,63.6,20296119,18781600,54596011,2046,0,51112226,368487,0,0,15619439,12023514,70168579,4154,100,68078147,100,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Genf,Clinique des Grangettes,Chemin des Grangettes 7,1224 Chêne­Bougeries,K122,priv,A,,,1.0,"MRI, CT, CC, LB, Lito",18053,4800.0,924.0,4.0,4.0,0.652,0.616,7.8003,7.4525,99.9568,94.0363,0.6,163.0,31.3,316.3,0.0,3.4,0.7,6.6,91,4,41280931,8374310,22793554,75095092,75188004,1333665,0,2045496,18053,4800,70.1,3.8,70.6,0,0,0,0,0,0,0,0,0,22764864,0,53756806,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Genf,Clinique de Joli­Mont,Avenue Jean­Trembley 45,1209 Genève,K123,oeff,R,,"Arzt, BGs",1.0,,32770,1828.0,0.0,0.0,0.0,NA,NA,2.5198,0.7016,0,91.5407,4.9,65.7,7.7,145.7,0.3,3.6,0.4,8.0,0,0,16041063,277657,3257683,19576403,8731668,1034088,10462520,698192,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,32770,1828,99,17.9,90.7,0,0,19576403,19043924,0,0,0,0,0,0,0,19362585,7648172,100,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Genf,Clinique Belmont,Route de Chêne 26,1207 Genève,K212,priv,P,,BGs,1.0,,7402,230.0,0.0,0.0,0.0,NA,NA,2.2523,13.3641,0,100,2.2,11.8,4.1,25.2,0.9,5.1,1.8,11.0,1,0,2434311,12953,453323,3061569,3043410,0,0,16265,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,7402,230,21,32.2,96.6,1014132,1014068,2047437,2047278,107386,0,0,0,0,1093619,1081879,1984215,1961531,100,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Genf,Clinique Genevoise de Montana Direction de l'analyse médico­économique,Rue Gabrielle­Perret­Gentil 4,1205 Genève,K221,oeff,R,,"MSt, Arzt, BGs",1.0,,23255,1209.0,0.0,0.0,0.0,NA,NA,1.2019,5.4339,2.9647,97.3558,6.6,34.2,8.6,89.7,0.6,2.8,0.7,7.4,0,0,10373882,148909,2269437,12917273,5977526,644660,6988000,770770,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,23255,1209,73,19.2,87.3,712,712,12916561,12384315,531394,391044,16789,0,0,3461,3461,13606724,5491810,94.4,378175,100,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Genf,Clinique la Colline,Avenue de Beau­Séjour 6,1206 Genève,K231,priv,A,,BGs,1.0,,13555,2363.0,0.0,4.0,0.0,0.809,0.793,7.7703,6.3187,99.8733,67.103,0.0,74.5,0.0,131.2,0.0,3.2,0.0,5.6,333,0,14457391,2567927,12382564,30947171,33617302,406403,0,3076534,13555,2363,76,5.7,48.9,452908,452908,30494263,617796,0,26907900,0,0,0,502281,502281,33132438,317046,100,30651244,100,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Genf,Clinique de Carouge,Avenue Cardinal­Mermillod 1,1227 Carouge GE,K231,priv,A,NF,"MSt, BGs",1.0,"MRI, CT, PET",2897,441.0,0.0,1.0,0.0,0.637,0.7,13.4831,5.7143,87.8652,76.6292,16.1,45.9,2.6,84.4,3.7,10.4,0.6,19.1,36,0,6819010,1744395,7560614,16124019,0,1124206,0,0,2897,441,23,6.6,34.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Genf,Nouvelle Clinique Vert­Pré,Chemin de la Colombe 15,1231 Conches,K231,priv,A,,BGs,1.0,Lito,2485,708.0,0.0,2.0,0.0,0.658,0.593,10.8757,9.1918,77.8249,81.3559,0.0,14.2,6.2,34.4,0.0,2.0,0.9,4.9,78,0,3068227,385223,3210518,6821957,3885664,3182476,0,246182,2485,708,14.3,3.5,47.5,778180,0,6043777,264224,0,5027088,0,0,0,1703498,573543,5364642,0,NA,1798324,100,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Genf,Clinique de la Plaine,Rue Charles­Humbert 5,1205 Genève,K231,priv,A,,,1.0,,779,382.0,0.0,2.0,0.0,0.668,0.496,7.5916,20.9632,95.5497,25.9162,1.0,12.9,0.0,20.2,0.3,3.4,0.0,5.3,40,0,2593985,232860,1375488,4202333,5351365,0,0,441763,779,382,6.2,2,34.2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Glarus,Kantonsspital Glarus,Burgstrasse 99,8750 Glarus,K122,oeff,"A, P","NF, IPS","MSt, Arzt, BGs",2.0,"MRI, CT",36858,4644.0,270.0,3.0,2.0,0.847,0.893,0.9553,7.3056,13.7398,92.0935,58.0,207.1,61.3,453.9,1.3,4.5,1.3,9.8,11,0,43731419,554235,18573524,62859178,38093058,4727712,20604765,733612,33746,4482,109,7.5,84.8,17061345,14166924,38399711,28439542,83430,8266176,16712,0,0,15581644,12471266,40264411,11728149,100,8986341,100,0,3112,162,9,19.2,94.7,25901,14924,1792318,1643760,299,145454,16,0,0,2560,2273,1984989,786546,100,156257,100,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Graubünden,Kantonsspital Graubünden,Loestrasse 170,7000 Chur,K112,oeff,A,"NF, IPS","MSt, Arzt, BGs",1.0,"MRI, CT, PET, CC, LB, Lito",108890,15779.0,719.0,14.0,5.0,0.924,0.948,5.5064,13.2743,19.7357,88.6644,234.3,589.5,213.7,1440.9,1.5,3.7,1.4,9.1,8,0,159690563,3658440,75005725,238354728,162097053,14731999,61027880,996681,108890,15779,338,6.9,88.3,64929418,59451718,181777569,120133364,14643510,42757014,4784798,2215672,0,58892186,53962596,162722561,54549338,100,36176935,100,1086494,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Graubünden,Spital Oberengadin,,7503 Samedan,K122,oeff,A,"NF, IPS","MSt, Arzt, BGs",1.0,"MRI, CT",19015,3098.0,191.0,3.0,2.0,0.724,0.72,16.9455,21.0623,27.0459,82.9632,38.8,97.3,35.5,261.3,1.3,3.1,1.2,8.4,0,0,26477034,4987949,11391382,43405648,26604792,1813700,10050092,-10050092,19015,3098,60,6.1,86.8,10603509,9086666,32757209,27900738,4772915,2260306,381296,0,0,9575815,8352490,26332629,21769773,100,2463225,100,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Graubünden,Spital Davos Akutabteilung,Promenade 4,7270 Davos Platz,K122,oeff,A,"NF, IPS","MSt, Arzt, BGs",1.0,CT,17151,2532.0,121.0,3.0,2.0,0.786,0.815,12.5784,21.7722,26.5585,76.9089,36.1,100.6,37.4,258.2,1.4,4.0,1.5,10.2,0,0,28775002,791064,11308641,40874707,24999266,6783281,9092160,-1578233,17151,2532,52,6.8,90.4,10670550,7680912,26291810,14403678,1460178,9539207,840986,0,0,7365253,5251339,24441462,11946237,58,10177627,88.2,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Graubünden,Regionalspital Surselva,,7130 Ilanz,K122,oeff,A,NF,"MSt, Arzt, BGs",1.0,CT,15298,2566.0,128.0,2.0,2.0,0.712,0.705,7.8723,16.445,13.925,87.7831,24.3,87.5,31.7,201.8,1.0,3.4,1.2,7.9,0,0,19387270,853046,8480940,29169256,16560659,2016522,10073112,-1840911,15298,2566,49.3,6,85,6221072,5302510,21653686,16123148,1851945,4078875,538608,0,165995,4741226,3991354,19122777,7420787,100,3476550,100,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Graubünden,Flury Stiftung Regionalspital Prättigau,,7220 Schiers,K123,oeff,A,NF,"MSt, Arzt, BGs",1.0,CT,12248,1883.0,108.0,2.0,1.0,0.72,0.738,2.2613,8.4833,13.3668,88.0905,16.5,62.2,16.3,132.2,0.9,3.3,0.9,7.0,9,1,13253411,232389,5095845,18581645,10391553,835370,7354722,0,12248,1883,42,6.5,79.9,5156998,3906218,16289399,12534465,1832547,2526084,370655,0,0,3228226,2304659,14104368,10302098,46.5,2607353,74.8,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Graubünden,Krankenhaus Thusis,Alte Strasse 31,7430 Thusis,K123,oeff,A,NF,"MSt, Arzt, BGs",1.0,CT,9163,1657.0,112.0,2.0,1.0,0.74,0.714,3.4152,7.8164,12.9419,86.2193,16.2,52.8,12.8,113.3,1.0,3.2,0.8,6.8,6,0,10655455,697546,3426022,14800219,8090375,699360,6010486,-918671,9163,1657,27,5.5,93,3579609,2705208,11683236,8698662,1784375,1723261,324262,0,0,1902485,1372102,6110016,3762768,100,1519410,100,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Graubünden,Ospidal d'Engiadina Bassa Akutabteilung,,7550 Scuol,K123,oeff,A,NF,"MSt, Arzt, BGs",1.0,CT,7118,1173.0,43.0,2.0,1.0,0.747,0.747,10.2076,24.4701,23.1834,83.737,15.4,24.6,17.6,95.0,1.3,2.1,1.5,8.1,2,0,10297871,284273,3245581,13827725,9442134,1068011,3317580,-482963,7118,1173,22,6.1,88.6,5934278,4729596,8830682,5249699,852316,2319603,371043,0,0,3780988,2817006,8447355,4890364,54.4,2164264,78.4,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Graubünden,Ospedale San Sisto Akutabteilung,,7742 Poschiavo,K123,oeff,A,NF,"MSt, Arzt, BGs",1.0,,5567,562.0,42.0,1.0,1.0,0.739,0.875,1.913,2.305,14.4348,97.0435,3.3,36.0,6.3,69.4,0.6,6.4,1.1,12.4,4,0,6252928,67535,2385486,8705949,6107429,513225,2085295,-245105,5567,562,17,9.9,89.7,1858601,1702355,4891044,3940344,686551,737113,121901,0,0,1141981,1035173,3791332,2774391,47.6,708320,73.8,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Graubünden,Kreisspital Surses,Stradung 52,7460 Savognin,K123,oeff,A,NF,"Arzt, BGs",1.0,CT,2880,369.0,0.0,1.0,0.0,0.629,0.626,10.1796,30.4444,21.5569,84.6307,6.9,10.1,10.9,40.1,1.9,2.7,3.0,10.9,2,0,3994490,337486,1306600,5638576,3695265,470361,1467934,-492858,2880,369,8,7.8,98.6,2096448,1422119,2558743,1822931,130962,540349,41435,0,0,1717996,1151632,2694793,1540110,61.2,758336,90.6,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
